Offer                                         Publisher    Sku                           Urn                                                                                          Version
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202012111                                        18.04.202012111
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202101060                                        18.04.202101060
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202101081                                        18.04.202101081
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202101120                                        18.04.202101120
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202101191                                        18.04.202101191
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202101290                                        18.04.202101290
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202102240                                        18.04.202102240
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202103151                                        18.04.202103151
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202103250                                        18.04.202103250
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202104150                                        18.04.202104150
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202105010                                        18.04.202105010
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202105080                                        18.04.202105080
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202105120                                        18.04.202105120
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202106040                                        18.04.202106040
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202106220                                        18.04.202106220
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202107200                                        18.04.202107200
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202108170                                        18.04.202108170
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202108250                                        18.04.202108250
UbuntuServer                                  Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202109180                                        18.04.202109180
